"e3.genes"	"sub.genes"	"RCT"	"RCN"	"RCF"	"PCT"	"CNR.CXNR"	"CNR.CXNP"	"CCR.PPI"	"CCP.PPI"	"CNR.PPI"	"WCR"	"WCP"	"WCRP"	"WCPP"	"WCRS"	"WCRPS"	"WCPS"	"WCPPS"	"WCR.paths"	"WCRS.Paths"	"WCP.paths"	"WCPPS.Paths"
"1869"	"TRIM39"	"MOAP1"	0.0169893856688186	0.437171854375908	0.1502574002574	NA	0.0138349512525487	NA	0.0779264332093592	NA	0.0601656837596187	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1870"	"TRIM58"	"DYNC1LI2"	-0.0489480984713349	-0.032236545762139	-0.0193050193050193	NA	0	NA	0.0567290880871377	NA	0.138013111868471	0.0703851873170796	NA	0.95	NA	NA	NA	NA	NA	"Salmonella infection"	NA	NA	NA
"1871"	"TRIM63"	"GMEB1"	0.00486715362284029	0.0120506613387661	-0.225762336611048	NA	0	NA	0.113432258673859	NA	0.0792428851750327	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1872"	"TRIM63"	"HIBADH"	-0.0347648776468984	-0.0889310010684479	0.113122539299763	NA	0	NA	0.0664133035452319	NA	0.0698856557814612	0.0373907504581505	NA	0.54	NA	NA	NA	NA	NA	"Valine, leucine and isoleucine degradation"	NA	NA	NA
"1873"	"TRIP12"	"CDKN2A"	-0.292460627937028	-0.357392118397683	-0.277348777348777	-0.0803046036690896	0.164073409385615	0.115651613745932	0.181973611228004	0.168230971448084	0.0742781352708207	0.211352528645901	0.152454528273269	0.99	0.98	0.151562014104256	0.96	0.360282460794333	1	"Platinum drug resistance"	"Ubiquitin mediated proteolysis"	"Non-small cell lung cancer"	"Ubiquitin mediated proteolysis"
"1874"	"TRIP12"	"SMARCE1"	-0.0423019432642929	-0.117360189557102	0.0575933075933076	-0.129456559363101	0	0.167277020206846	0.176713594564555	0.211415068755368	0.0136082763487954	NA	NA	NA	NA	0.0462746712732409	0.91	0.290336534934397	0.86	NA	"Ubiquitin mediated proteolysis"	NA	"Ubiquitin mediated proteolysis"
"1875"	"UBE3A"	"ARNTL"	0.289290787159121	0.0140514339825083	0.157979407979408	0.101754385964912	0.277918040794275	0	0.221280459195435	0.0712822374419838	0.0321744726043893	0.199747443218231	0.156903396355115	1	0.77	0.12834481614256	1	0.309196240883439	0.87	"Circadian rhythm"	"Ubiquitin mediated proteolysis"	"Circadian rhythm"	"Ubiquitin mediated proteolysis"
"1876"	"UBR5"	"PCK1"	-0.0278807123854786	-0.110619771259118	-0.135778635778636	-0.131879543094496	0	0.117226237472745	0.0849407197868603	0.184190118568946	0.0857690027870236	0.144261860513539	0.170925734991062	0.97	0.97	0.0453052138459773	0.19	0.299653430971242	0.62	"Insulin signaling pathway"	"Ubiquitin mediated proteolysis"	"PPAR signaling pathway"	"Ubiquitin mediated proteolysis"
"1877"	"UHRF1"	"PML"	-0.0125925312625098	-0.0585626341145688	-0.223294723294723	-0.0148840429214261	0.0322353166228583	0.0182419195361977	0.126950313259502	0.192805643385728	0.142948337978373	0.119715809753745	0.136263439623479	0.94	0.63	NA	NA	NA	NA	"Ubiquitin mediated proteolysis"	NA	"Pathways in cancer"	NA
"1878"	"VHL"	"ADRB2"	0.057522861463063	-0.310849062414911	-0.236164736164736	NA	0	NA	0.082257208566279	NA	0.0708984837922362	0.136296549678192	0.231211786643804	0.96	0.93	0.0974800333381926	0.92	NA	NA	"Endocytosis"	"Pathways in cancer"	"Neuroactive ligand-receptor interaction"	NA
"1879"	"VPRBP"	"TERT"	-0.0391223899516674	0.10008642814202	0.145208744013598	NA	0.00220320977087981	NA	0.0786318645057107	NA	0.0934580272210467	0.153342312893197	0.130662601060155	0.91	0.12	NA	NA	NA	NA	"HTLV-I infection"	NA	"HTLV-I infection"	NA
"1880"	"WWP1"	"SMAD7"	0.103414422047449	0.0246298673089801	-0.0231660231660232	NA	0	NA	0.107183312531716	NA	0.101559158579509	0.125947603801585	0.197227318795484	0.94	0.87	0.0583228754928309	0.61	NA	NA	"Hippo signaling pathway"	"Endocytosis"	"TGF-beta signaling pathway"	NA
"1881"	"WWP1"	"SMAD2"	0.115612902387631	0.196236976154588	-0.0794723294723295	0.206299757701627	0.0281355555705172	0.41456420478502	0.122224719516782	0.146768979922587	0.108996458228756	0.138855225635653	0.201679905162641	1	0.87	0.1695089990105	0.98	0.268522802232804	0.45	"Cell cycle"	"Ubiquitin mediated proteolysis"	"Inflammatory bowel disease (IBD)"	"Ubiquitin mediated proteolysis"
"1883"	"XIAP"	"CASP7"	0.159324761132709	0.115861321956614	0.00514800514800515	0.00726895119418484	0.0133321483061494	0.03402654994219	0.153654852375344	0.15197113796757	0.185595811553981	0.256821449300678	0.308021250401616	1	1	0.0838216951009632	0.98	0.127626321977719	0.97	"Apoptosis - multiple species"	"Ubiquitin mediated proteolysis"	"Alzheimer's disease"	"NF-kappa B signaling pathway"
"1884"	"XIAP"	"CASP8"	0.258119496199284	0.337130884415425	0.155083655083655	0.31048805815161	0.0867037184991116	0.785754816939474	0.147740072888953	0.21360703967022	0.166736724116867	0.256821449300678	0.308021250401616	1	1	0.148807289569927	1	0.389962344810525	0.96	"Apoptosis - multiple species"	"NF-kappa B signaling pathway"	"Alzheimer's disease"	"Ubiquitin mediated proteolysis"
"1885"	"XIAP"	"CCS"	-0.483824650966301	-0.659395160583997	-0.292149292149292	0.344409830391139	0.630901432862688	0.80319121474368	0.141369958323114	0.129095607367973	0.0448561304016257	0.182451325117577	0.287423549956256	0.83	0.94	0.198838745322746	0.96	0.353286582733315	0.8	"Amyotrophic lateral sclerosis (ALS)"	"Ubiquitin mediated proteolysis"	"Amyotrophic lateral sclerosis (ALS)"	"Ubiquitin mediated proteolysis"
"1886"	"XIAP"	"BIRC5"	-0.366873385363433	-0.0677365511711812	-0.0804375804375804	0.201963534361851	0.35115312866588	0	0.125873920868289	0.0911496658042992	0.122519873276399	0.256821449300678	0.271297525917761	1	0.87	0.163657145795949	1	0.364202187406018	0.99	"Apoptosis - multiple species"	"Ubiquitin mediated proteolysis"	"Hippo signaling pathway"	"Ubiquitin mediated proteolysis"
"1887"	"XIAP"	"TLE1"	-0.230829543899928	-0.319217160085448	-0.198198198198198	0.039460020768432	0.104727550379754	0.0204071139808335	0.0659090161233179	0.115216854970047	0.0167836271659338	NA	NA	NA	NA	0.12397116438508	0.98	0.109662187761902	0.75	NA	"Apoptosis - multiple species"	NA	"NF-kappa B signaling pathway"
"1888"	"XIAP"	"TLE2"	-0.163258772642654	-0.539674611881772	-0.0601673101673102	0.0152301834544825	0.192410991737755	0.0298153992102907	0.0892930877657739	0.167836271659338	0	NA	NA	NA	NA	0.132411681782633	1	0.14313672226454	1	NA	"Apoptosis - multiple species"	NA	"NF-kappa B signaling pathway"
"1889"	"XIAP"	"TLE4"	-0.0733776653373328	0.328164641464162	-0.135778635778636	0.188992731048806	0.0343642029386292	0.104180102386556	0.11941191625306	0.119313451914858	0.021667569500872	NA	NA	NA	NA	0.199669524959468	0.97	0.0930291632173897	0	NA	"NF-kappa B signaling pathway"	NA	"NF-kappa B signaling pathway"
"1890"	"XIAP"	"AES"	-0.395742932063916	-0.712850570525066	-0.232303732303732	0.0983039113880235	0.656761283492332	0.181098564455408	0.10232750041562	0.15640934499581	0.0422535211267606	NA	NA	NA	NA	0.233563616801086	0.98	0.1657420805271	0.9	NA	"Ubiquitin mediated proteolysis"	NA	"Toxoplasmosis"
"1"	"MDM2"	"TP53"	0.0489449094521935	0.0947699176794997	0.0614543114543115	-0.192118226600985	0	0.207752703069224	0.363641482545044	0.282022480551958	0.266408874891111	0.0733993664438837	0.155906224511551	1	0.76	0.0677369117624355	0.98	0.106412714009088	0.95	"Colorectal cancer"	"Cell cycle"	"Prostate cancer"	"Prostate cancer"
"6"	"MDM2"	"NUMB"	0.0608751037707816	0.312450981824793	0.0151222651222651	-0.0197044334975369	0.00574437595735307	0.125977376067428	0.176190470656891	0.059550382966573	0.0272300029344868	0.0586660403724653	0.113345193161411	0.55	0.16	0.154922507459679	0.99	0.315859010996087	0.98	"Notch signaling pathway"	"Chronic myeloid leukemia"	"Notch signaling pathway"	"Ubiquitin mediated proteolysis"
"7"	"UBR5"	"TOPBP1"	0.528458696656766	0.856951717265106	0.42953667953668	0.248182762201454	0.481080111297897	0.148575668885209	0.150587744445653	0.0843413461418433	0.0534522483824849	0.214822368873959	0.129693237364009	1	0.37	0.183444306146581	0.98	0.269544159528462	0.99	"Homologous recombination"	"Ubiquitin mediated proteolysis"	"Homologous recombination"	"Ubiquitin mediated proteolysis"
"8"	"CBL"	"MET"	0.261409532838182	0.373951522013542	0.192728442728443	0.101123595505618	0.0176627556272449	0.134211681317007	0.114605932661387	0.100665872001202	0.0828358863286716	0.233209695749547	0.391729921442437	1	0.82	0.0661185638717796	0.99	0.133982162075189	0.91	"Renal cell carcinoma"	"Bacterial invasion of epithelial cells"	"Bacterial invasion of epithelial cells"	"Proteoglycans in cancer"
"9"	"MDM4"	"MDM2"	0.157103020147119	0.589076293061465	0.0878378378378378	-0.0147058823529412	0.011839502334611	0.183568234662993	0.225136819806091	0.208518040489313	0.2136001630919	0.104650168424224	0.22955177642585	0.99	0.91	0.061968603430179	0.79	0.13000103600313	0.53	"p53 signaling pathway"	"p53 signaling pathway"	"Transcriptional misregulation in cancer"	"p53 signaling pathway"
"10"	"MDM4"	"TP53"	0.0813419035455608	0.328744094758711	0.204633204633205	0.00790960451977401	0	0.108568437441397	0.216370161565884	0.115341210575375	0.0893625112079289	0.125171314451095	0.22955177642585	0.98	0.91	0.0537039476357365	0.97	0.100453921510416	0.78	"Huntington's disease"	"p53 signaling pathway"	"Transcriptional misregulation in cancer"	"p53 signaling pathway"
"11"	"LNX1"	"NUMB"	0.200805897920196	0.439805764254569	0.137709137709138	0.102897102897103	0.0172331278720592	0.409934825655975	0.0590758188073416	0.058772006992094	0.0227655217730991	0.0999220190054366	0.191016751032957	0.95	0.59	NA	NA	NA	NA	"Notch signaling pathway"	NA	"Notch signaling pathway"	NA
"12"	"MDM2"	"HIF1A"	-0.0475574923307719	0.367247265710582	-0.0698198198198198	0.0909090909090909	0	0.241258629127255	0.181174769219337	0.151688812977322	0.137683980644294	0.0703838952816823	0.158758646391815	0.98	0.86	0.144625989257554	0.99	0.20853075735841	0.84	"Renal cell carcinoma"	"Platinum drug resistance"	"Choline metabolism in cancer"	"Prostate cancer"
"14"	"NEDD4"	"HGS"	-0.440078473685821	-0.577521941498141	-0.248391248391248	0.00276912426445137	0.712576076055489	0.236797541089491	0.117038376152888	0.122942999728718	0.077012130967721	0.173625868268699	0.143519280651673	0.93	0.41	0.199813056979304	1	0.42666578091236	0.98	"Endocytosis"	"Ubiquitin mediated proteolysis"	"Endocytosis"	"Ubiquitin mediated proteolysis"
"15"	"BIRC2"	"TRAF2"	-0.302114157553378	-0.263527059338249	-0.018018018018018	0.103842159916926	0.409143495554628	0.0901397329123563	0.140300069180859	0.243203768519964	0.165538705102263	0.190362248630028	0.177385011551902	0.98	0.95	0.214640589598569	0.99	0.132172057399096	0.86	"Non-alcoholic fatty liver disease (NAFLD)"	"Ubiquitin mediated proteolysis"	"Hepatitis C"	"Apoptosis - multiple species"
"18"	"PJA1"	"MAGED1"	0.202111004815506	-0.533653462155675	-0.0276705276705277	0.176185531325718	0	0.247730500858435	0.121972584612416	0.0635976124346966	0.0705065048776751	0.064776162739257	0.125444226781938	0.97	0.09	NA	NA	NA	NA	"Neurotrophin signaling pathway"	NA	"Neurotrophin signaling pathway"	NA
"20"	"CDC34"	"CDKN1B"	-0.0931803615002998	0.114030562808284	-0.0711068211068211	0.0706959706959707	0.00625586762764186	0.628222762099529	0.118374373914018	0.0981104910251593	0.0523583332955594	0.220543783441053	0.291356117993552	0.99	0.75	0.0758762293790478	0.96	0.274558552097913	0.9	"Chronic myeloid leukemia"	"Ubiquitin mediated proteolysis"	"Cell cycle"	"Ubiquitin mediated proteolysis"
"23"	"BRCA1"	"AKT1"	-0.199310366082778	-0.3851990638929	-0.216216216216216	-0.0197987666342097	0.0157335279058315	0.163489070262394	0.185188054752492	0.14161380203904	0.103630368664472	0.142192805343827	0.173359946266121	1	0.99	0.129033743072765	0.99	0.136146028878614	1	"Progesterone-mediated oocyte maturation"	"Homologous recombination"	"Carbohydrate digestion and absorption"	"Breast cancer"
"24"	"RCHY1"	"TP53"	-0.0339027314694737	0.248338648828995	0.12033462033462	0.131501831501832	0	0.0847294621199067	0.180434977899812	0.113442053185171	0.0346687622640768	0.153706131150048	0.435374664555622	0.99	1	0.0537039476357365	0.97	0.100453921510416	0.78	"Huntington's disease"	"p53 signaling pathway"	"Huntington's disease"	"p53 signaling pathway"
"25"	"MDM2"	"RRM2B"	0.430579530645531	0.595759480934505	0.296975546975547	-0.0147783251231527	0.0312214290008228	0.113921626333118	0.154034634987408	0.111556455671492	0.0319153451161565	0.061968603430179	0.136544228271489	0.79	0.77	0.158850419039735	0.96	0.206060262094397	1	"p53 signaling pathway"	"Ubiquitin mediated proteolysis"	"Purine metabolism"	"Endocytosis"
"26"	"MDM2"	"RPL26"	-0.202750681988914	0.020488846103914	-0.0916988416988417	-0.0147783251231527	0	0.15780648780704	0.320155670756228	0.151444435795342	0.0776735637380617	0.0894754271811573	0.0850909511781293	0.99	0	0.128728516712035	0.97	0.4155882886727	0.85	"Ribosome"	"Ubiquitin mediated proteolysis"	"Ribosome"	"Ubiquitin mediated proteolysis"
"29"	"DTL"	"CDKN1A"	-0.154446231540048	-0.165066554927878	-0.119369369369369	-0.00225988700564972	0	0.204679759112633	0.132840841922103	0.0731211600974015	0.058451109654111	0.200835226897423	0.218382403125611	0.99	0.9	NA	NA	NA	NA	"Cell cycle"	NA	"p53 signaling pathway"	NA
"30"	"NEDD4"	"AP1G2"	-0.0170606927978408	-0.198563718932193	0.0855855855855856	0.139148494288681	0.17603409512367	0.21682105446909	0.0770034342818715	0.0618826852908038	0	0.157002657828541	0.150247270479513	0.92	0.66	0.146945916281945	0.97	0.292433465754672	0.69	"Lysosome"	"Ubiquitin mediated proteolysis"	"Lysosome"	"Endocytosis"
"31"	"TRAF6"	"FHL2"	-0.00540041593668215	-0.221980481055208	-0.0518018018018018	-0.140533056420907	0	0.73715840473671	0.108742989233286	0.0964948816949352	0.0563270623710011	0.121230219971763	0.289229162392876	0.5	0.11	0.0608733388022309	0.98	0.304251292478249	0.96	"Osteoclast differentiation"	"Chagas disease (American trypanosomiasis)"	"Osteoclast differentiation"	"Ubiquitin mediated proteolysis"
"33"	"XIAP"	"MAP3K2"	0.643017409311397	0.80475957867251	0.453346203346203	-0.147109726548979	0.732939601666675	0.699439676022319	0.17506894697448	0.0667932264218168	0.0327912917891976	0.167638199146847	0.234873138459936	0.74	0.17	0.282406223736584	1	0.262154792734731	0.66	"GnRH signaling pathway"	"Apoptosis - multiple species"	"Gap junction"	"Ubiquitin mediated proteolysis"
"36"	"MDM2"	"FOXO4"	-0.103257935887525	-0.399924458535967	-0.148970398970399	-0.0640394088669951	0	0.1845776036361	0.10962203034487	0.107624400500126	0.0849937774690732	0.0646878552015448	0.140069938624371	0.91	0.59	0.108312063821585	0.99	0.160520772211528	0.9	"FoxO signaling pathway"	"Cell cycle"	"Ras signaling pathway"	"Melanoma"
"38"	"MDM2"	"IGF1R"	0.426055703547262	0.436765024844777	0.312419562419562	-0.0443349753694581	0	0.109302746834299	0.105113530462864	0.133603360527337	0.0403293569800793	0.0726686620901113	0.155906224511551	0.95	0.76	0.0493415216647213	0.98	0.217873425931149	0.86	"Endocytosis"	"Endocytosis"	"Prostate cancer"	"Ubiquitin mediated proteolysis"
"39"	"CBL"	"IGF1R"	0.0867649876280348	0.0631529594513862	-0.0193050193050193	-0.350640359986154	0.00375982362329118	0.621706283679038	0.120443891345419	0.11818329172228	0.100558360938004	0.198702551613513	0.368862551808532	1	0.58	0.0493415216647213	0.98	0.217873425931149	0.86	"EGFR tyrosine kinase inhibitor resistance"	"Endocytosis"	"Oocyte meiosis"	"Ubiquitin mediated proteolysis"
"40"	"NEDD4"	"IGF1R"	0.335685198109166	0.147933541472792	0.0334620334620335	0.0564209068881966	0	0.133216484644279	0.105830286969795	0.0978610197008585	0.0430076698115822	0.173625868268699	0.150609627569903	0.93	0.65	0.0493415216647213	0.98	0.217873425931149	0.86	"Endocytosis"	"Endocytosis"	"Transcriptional misregulation in cancer"	"Ubiquitin mediated proteolysis"
"41"	"TRIP12"	"NAE1"	0.0534901342250888	-0.172788285926817	-0.101029601029601	0.0432675666320526	0.0640705539969165	0.16196498851808	0.148086172143146	0.126277483002666	0	0.241442993735849	0.118082739233767	1	0.27	0.148802609636046	0.98	0.372550318794238	0.99	"Alzheimer's disease"	"Ubiquitin mediated proteolysis"	"Alzheimer's disease"	"Ubiquitin mediated proteolysis"
"43"	"BIRC2"	"RIPK1"	0.0895150888040526	-0.22300873133933	-0.14993564993565	0.010730356524749	0.0426413062316963	0.173408978760051	0.13887389886838	0.177820243608778	0.135063402592022	0.175165499592382	0.177385011551902	0.97	0.95	0.11264583072939	1	0.174375051782207	0.89	"TNF signaling pathway"	"Apoptosis - multiple species"	"Hepatitis C"	"NOD-like receptor signaling pathway"
"44"	"BIRC3"	"RIPK1"	0.126832738337638	-0.0414329676718863	-0.0122265122265122	-0.124610591900312	0.0118900264592026	0.132660382909998	0.144742410941652	0.16615538665139	0.200094741833831	0.264947946617851	0.116466684604809	0.99	0.97	0.11264583072939	1	0.174375051782207	0.89	"NF-kappa B signaling pathway"	"Apoptosis - multiple species"	"NF-kappa B signaling pathway"	"NOD-like receptor signaling pathway"
"45"	"MDM2"	"DHFR"	0.218856066562156	-0.0273462454577729	0.0479407979407979	-0.241379310344828	0	0.113078288549489	0.186020815182202	0.190131349217428	0.0176418708008321	0.0614388732741398	0.139356519435598	0.61	0.66	0.19566606031982	0.99	0.242820219504003	0.87	"Folate biosynthesis"	"Cell cycle"	"One carbon pool by folate"	"Cell cycle"
"46"	"NEDD4"	"PTEN"	0.415238406955486	0.125826533524369	0.164092664092664	0.163378331602631	0.547406361708431	0.268968452424849	0.273482312513901	0.0684245877562455	0.038247002508638	0.175513941043956	0.153405657146488	0.99	0.74	0.14523839453557	0.97	0.253302075111362	0.75	"Sphingolipid signaling pathway"	"Ubiquitin mediated proteolysis"	"Inositol phosphate metabolism"	"Ubiquitin mediated proteolysis"
"47"	"STUB1"	"GUCY1A2"	-0.206740540281749	-0.132611227507399	0.0627413127413127	0.0247779336138382	0	0.0979606366874311	0.0723630652465285	0.0754271370335701	0.0234403615469248	0.201903238439153	0.269065816803432	0.97	0.81	0.0665131198111099	0.97	0.126314575125376	0.4	"Purine metabolism"	"Ubiquitin mediated proteolysis"	"Vascular smooth muscle contraction"	"Protein processing in endoplasmic reticulum"
"48"	"NEDD4"	"POLR2A"	0.342783204410546	0.205213820736482	0.122908622908623	-0.156109380408446	0.457576743449106	0.242196296266481	0.106521092781626	0.0934191012438851	0.0646419628985773	0.225860282123022	0.159525052052828	1	0.97	0.148533030679871	0.98	0.333670692732483	0.89	"RNA polymerase"	"Ubiquitin mediated proteolysis"	"Herpes simplex infection"	"Ubiquitin mediated proteolysis"
"51"	"HUWE1"	"MCL1"	0.131400299604393	-0.0453689050152726	-0.0228442728442728	-0.0391138802353756	0.0203043603219555	0.094137731773943	0.109720748066871	0.0737209780774486	0.0258328086097376	0.169460122070018	0.130456326341049	0.97	0.02	0.0920733023909203	0.99	0.0856615184772322	0.28	"Apoptosis"	"Ubiquitin mediated proteolysis"	"PI3K-Akt signaling pathway"	"Ubiquitin mediated proteolysis"
"55"	"TRIM21"	"IRF8"	0.423903117974931	0.510695702681383	0.277670527670528	0.208058608058608	0.621581560508061	0.231633764577543	0.0788854826444693	0.0890306547388735	0.0248451997499977	0.153871442111214	0.152022073292159	1	0.93	0.179800833034406	1	0.130469525001128	0.5	"Pertussis"	"Systemic lupus erythematosus"	"Pertussis"	"Systemic lupus erythematosus"
"56"	"SIAH2"	"PIAS1"	-0.0727058841510001	0.00206680923157475	0.00643500643500643	-0.134649122807018	0.0107381443255145	0.561532588593203	0.110075570242676	0.0570194006619934	0.0714577438093787	0.0910034641123642	0.211937171263993	0.42	0.67	NA	NA	NA	NA	"Ubiquitin mediated proteolysis"	NA	"Ubiquitin mediated proteolysis"	NA
"57"	"TRIM25"	"ESR1"	-0.0682290623739977	-0.0505639952967062	-0.195302445302445	-0.0792661820699204	0.0133783603972487	0.09629329497619	0.195765563607094	0.142308278620939	0.0379112912029421	0.105293652140587	0.105773655706895	0.99	0.54	0.186697929346144	0.98	0.172949994356657	0.86	"Endocrine resistance"	"NF-kappa B signaling pathway"	"Prolactin signaling pathway"	"Influenza A"
"58"	"TRIM25"	"DDX58"	0.18469339062069	0.303580927183438	0.0225225225225225	0.296642436829353	0.0519875244910036	0.231310585914184	0.122434107547136	0.159943780509856	0.0914702166580753	0.111615762206756	0.142040725978953	0.97	1	0.126728093229539	0.97	0.139107656990934	1	"Hepatitis C"	"Influenza A"	"Hepatitis C"	"Influenza A"
"60"	"TRAF6"	"IKBKG"	-0.443105153373926	-0.631000087256614	-0.194658944658945	0.00276912426445137	0.649804505531111	0.148009211651928	0.166559602567055	0.163681650108141	0.151121930366965	0.182079937793327	0.316049284828006	0.98	0.63	0.219619973304461	1	0.17342168543461	1	"Shigellosis"	"Ubiquitin mediated proteolysis"	"RIG-I-like receptor signaling pathway"	"Leishmaniasis"
"62"	"VPS18"	"GGA3"	0.00621971127015782	0.196519964567746	0.0186615186615187	0.14987885081343	0.00477709428935455	0.561974557992624	0.135356556387665	0.140740123866687	0.0794440711998564	0.137199072684307	0.277545324853843	1	0.22	NA	NA	NA	NA	"Lysosome"	NA	"Lysosome"	NA
